IP_Address,Total_Requests,DELETE_Perc,GET_Perc,POST_Perc,PUT_Perc,4xx_Perc,5xx_Perc,Other_Perc,Unique_User_Agents,Unique_Sessions,Unique_Locations,Anomaly_Count,Top_User_Agent,Top_Location
82.98.30.90,1,0,0,1,0,1,0,0,1,1,1,0,Chrome,Cape Verde
83.0.81.201,4,0,0.25,0.5,0.25,0.25,0.5,0.25,2,4,4,0,Edge,Togo
83.104.88.170,2,0,0,0.5,0.5,0.5,0,0.5,1,2,2,0,Bot,Benin
83.105.158.4,1,0,1,0,0,1,0,0,1,1,1,0,Safari,China
83.106.229.252,3,0.333333333,0.666666667,0,0,0.666666667,0.333333333,0,3,3,3,0,Safari,Guam
83.108.175.119,4,0,0.5,0.5,0,0,0.25,0.75,4,4,4,0,Chrome,Austria
83.109.157.37,2,0,0.5,0.5,0,0.5,0,0.5,1,2,2,0,Opera,Seychelles
83.109.85.209,5,0,0.6,0.2,0.2,0.4,0.4,0.2,3,5,5,0,Safari,Guyana
83.11.155.114,5,0,0.4,0.2,0.4,0.2,0.4,0.4,3,5,5,0,Bot,Isle of Man
83.110.221.27,7,0.142857143,0.285714286,0.571428571,0,0.428571429,0,0.571428571,4,7,7,0,Firefox,Zambia
83.116.14.139,5,0.4,0.2,0,0.4,0.4,0,0.6,4,5,5,0,Safari,New Caledonia
83.120.171.172,5,0,0.2,0.4,0.4,0.4,0.2,0.4,4,5,5,1,Chrome,Philippines
83.122.180.105,2,0.5,0.5,0,0,0.5,0,0.5,2,2,2,0,Chrome,Saint Lucia
83.122.245.27,4,0,0.5,0,0.5,0.25,0.25,0.5,2,4,4,0,Opera,Tanzania
83.125.198.41,1,0,1,0,0,0,1,0,1,1,1,0,Safari,Canada
83.126.63.6,4,0.25,0.5,0,0.25,1,0,0,4,4,4,0,Opera,Netherlands Antilles
83.134.4.219,3,0.333333333,0.333333333,0,0.333333333,0.666666667,0,0.333333333,2,3,3,0,Edge,Andorra
83.135.113.53,1,1,0,0,0,0,1,0,1,1,1,0,Edge,France
83.135.153.115,1,0,0,0,1,0,1,0,1,1,1,0,Opera,Brazil
83.135.2.239,2,0,0,0,1,0.5,0,0.5,2,2,2,0,Firefox,Holy See (Vatican City State)
83.135.32.95,3,0.666666667,0,0,0.333333333,0.333333333,0.333333333,0.333333333,2,3,3,0,Bot,Malawi
83.136.87.160,5,0,0.4,0.6,0,0.2,0.4,0.4,3,5,5,0,Opera,Tajikistan
83.137.140.147,4,0.25,0,0.25,0.5,0.75,0,0.25,3,4,4,0,Bot,Slovakia (Slovak Republic)
83.138.112.46,2,0.5,0,0.5,0,0.5,0.5,0,2,2,2,0,Bot,Brunei Darussalam
83.143.114.144,7,0.142857143,0.142857143,0.285714286,0.428571429,0.571428571,0.142857143,0.285714286,4,7,7,0,Opera,Colombia
83.143.34.79,1,0,0,0,1,1,0,0,1,1,1,0,Firefox,Brazil
83.145.233.169,5,0,0.4,0.4,0.2,0.6,0.4,0,4,5,5,0,Opera,Greenland
83.147.165.146,4,0.5,0.25,0.25,0,0.5,0.5,0,2,4,4,0,Opera,Slovakia (Slovak Republic)
83.147.176.71,1,0,0,0,1,0,0,1,1,1,1,0,Edge,USA
83.148.0.30,3,0.333333333,0.333333333,0.333333333,0,0,0.666666667,0.333333333,2,3,3,0,Edge,South Africa
83.150.53.110,4,0,0.75,0.25,0,0.5,0.25,0.25,4,4,4,1,Safari,British Indian Ocean Territory (Chagos Archipelago)
83.151.117.168,2,0.5,0.5,0,0,0,0,1,1,2,2,0,Chrome,Trinidad and Tobago
83.152.200.183,1,0,0,1,0,0,0,1,1,1,1,0,Firefox,Brazil
83.154.4.248,1,1,0,0,0,1,0,0,1,1,1,0,Firefox,USA
83.155.165.159,3,0.333333333,0,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,2,3,3,0,Safari,Ghana
83.155.189.14,3,0,0,0,1,0,0.666666667,0.333333333,3,3,3,0,Chrome,Botswana
83.159.116.171,4,0.25,0,0,0.75,0,0.25,0.75,3,4,4,0,Bot,Antigua and Barbuda
83.159.169.105,1,0,0,0,1,0,1,0,1,1,1,0,Edge,India
83.159.86.208,3,0,0,0.333333333,0.666666667,0.666666667,0,0.333333333,3,3,3,0,Bot,Turkey
83.167.154.197,1,1,0,0,0,0,0,1,1,1,1,0,Edge,Brazil
83.167.190.16,4,0,0,0.5,0.5,0,0,1,4,4,4,0,Safari,Burkina Faso
83.170.204.98,4,0,0.5,0.5,0,0.5,0.25,0.25,4,4,4,0,Firefox,Norfolk Island
83.171.125.77,1,0,0,1,0,1,0,0,1,1,1,0,Bot,France
83.171.203.167,3,0.333333333,0.333333333,0,0.333333333,0.333333333,0.333333333,0.333333333,3,3,3,0,Edge,Belarus
83.172.58.28,4,0.25,0.25,0,0.5,0.5,0,0.5,4,4,4,0,Opera,United States Minor Outlying Islands
83.173.63.29,1,1,0,0,0,0,0,1,1,1,1,0,Bot,Brazil
83.175.64.100,5,0.2,0,0.4,0.4,0.4,0.4,0.2,4,5,5,0,Chrome,Norway
83.18.180.224,5,0.4,0.2,0.2,0.2,0.4,0,0.6,4,5,5,0,Opera,Pakistan
83.18.20.160,1,1,0,0,0,1,0,0,1,1,1,0,Chrome,Canada
83.183.252.212,5,0,0,0.2,0.8,0.4,0.2,0.4,3,5,5,0,Safari,Aruba
83.184.150.199,2,0.5,0,0,0.5,0,0,1,2,2,2,0,Safari,Ethiopia
83.188.104.211,4,0.25,0.5,0,0.25,0.5,0.25,0.25,3,4,4,0,Opera,Fiji
83.19.190.102,5,0.4,0.2,0,0.4,0.4,0.2,0.4,3,5,5,0,Firefox,Gibraltar
83.193.248.37,4,0.25,0.25,0,0.5,0.25,0.5,0.25,3,4,4,0,Bot,Faroe Islands
83.195.119.250,4,0.25,0,0.5,0.25,0.5,0.5,0,4,4,4,0,Bot,Peru
83.195.130.174,3,1,0,0,0,0.666666667,0,0.333333333,3,3,3,0,Edge,Saint Martin
83.195.190.144,5,0,0.6,0.2,0.2,0.2,0.4,0.4,4,5,4,0,Firefox,Malaysia
83.197.175.238,2,0.5,0,0,0.5,0.5,0,0.5,1,2,2,1,Firefox,Haiti
83.2.116.133,1,0,0,0,1,0,0,1,1,1,1,0,Firefox,Bahrain
83.2.44.178,1,0,0,0,1,1,0,0,1,1,1,0,Bot,USA
83.201.232.238,1,0,0,0,1,0,0,1,1,1,1,0,Safari,Saint Vincent and the Grenadines
83.202.214.98,6,0.166666667,0.166666667,0.166666667,0.5,0.333333333,0.166666667,0.5,5,6,6,0,Edge,Barbados
83.202.244.168,1,0,0,1,0,1,0,0,1,1,1,0,Chrome,China
83.206.223.127,5,0.2,0,0.6,0.2,0.6,0,0.4,3,5,4,0,Firefox,Ireland
83.206.24.40,2,0,0.5,0.5,0,1,0,0,2,2,2,0,Firefox,Bahrain
83.21.135.74,2,0.5,0,0.5,0,0,0.5,0.5,2,2,2,0,Chrome,Belgium
83.21.188.139,2,0,0,0.5,0.5,0,0,1,2,2,2,0,Firefox,Montserrat
83.210.223.154,6,0,0.166666667,0,0.833333333,0.5,0.166666667,0.333333333,4,6,5,1,Opera,Tonga
83.212.10.169,1,1,0,0,0,0,0,1,1,1,1,0,Edge,Germany
83.215.21.149,1,1,0,0,0,0,0,1,1,1,1,0,Edge,India
83.216.173.52,2,0.5,0,0,0.5,0.5,0,0.5,2,2,2,0,Edge,Russian Federation
83.218.19.99,2,0,0,0.5,0.5,0,0.5,0.5,2,2,2,0,Edge,Syrian Arab Republic
83.219.100.47,3,0,0.333333333,0,0.666666667,0,0,1,3,3,3,0,Bot,Mozambique
83.22.181.202,6,0,0,0.833333333,0.166666667,0.5,0,0.5,4,6,6,0,Edge,Iran
83.221.244.169,1,1,0,0,0,0,1,0,1,1,1,0,Chrome,Canada
83.222.146.185,4,0,0.25,0.5,0.25,0.25,0,0.75,3,4,4,0,Edge,Mali
83.231.217.196,5,0.2,0.4,0.4,0,0.4,0.2,0.4,3,5,5,0,Chrome,Yemen
83.232.131.84,4,0.25,0,0.5,0.25,0,0.5,0.5,3,4,4,0,Edge,Martinique
83.235.221.172,4,0,0.25,0.25,0.5,0.25,0.25,0.5,3,4,4,0,Bot,Latvia
83.236.193.6,2,0,0,1,0,1,0,0,1,2,2,0,Edge,Georgia
83.236.76.255,4,0,0,0.5,0.5,0.25,0.25,0.5,2,4,4,0,Chrome,Israel
83.237.100.104,3,0.333333333,0,0.333333333,0.333333333,0.333333333,0,0.666666667,2,3,3,0,Safari,Swaziland
83.24.20.237,1,1,0,0,0,0,0,1,1,1,1,1,Chrome,Botswana
83.240.167.114,5,0,0.2,0.4,0.4,0.4,0.6,0,4,5,5,0,Firefox,Falkland Islands (Malvinas)
83.246.65.51,6,0.166666667,0.166666667,0.666666667,0,0.5,0.333333333,0.166666667,4,6,6,1,Bot,Cote d'Ivoire
83.246.9.19,1,0,0,1,0,0,1,0,1,1,1,0,Firefox,Saint Vincent and the Grenadines
83.248.218.220,1,1,0,0,0,0,1,0,1,1,1,0,Safari,Korea
83.248.226.83,1,1,0,0,0,0,0,1,1,1,1,0,Bot,Reunion
83.250.88.62,2,0,0,0.5,0.5,0,0.5,0.5,1,2,2,0,Bot,Mauritania
83.252.139.147,3,0,0.333333333,0,0.666666667,1,0,0,3,3,3,0,Edge,Isle of Man
83.255.133.57,3,0,1,0,0,0,0.666666667,0.333333333,3,3,3,0,Edge,Mexico
83.255.220.239,5,0,0.4,0.2,0.4,0.4,0.2,0.4,3,5,5,0,Chrome,Japan
83.255.7.242,2,0.5,0,0,0.5,0.5,0,0.5,2,2,2,0,Firefox,Zimbabwe
83.255.75.134,4,0.25,0.25,0,0.5,0.5,0.5,0,3,4,4,0,Safari,Saint Pierre and Miquelon
83.26.113.179,4,0,0,0.5,0.5,0.75,0,0.25,4,4,4,0,Edge,Macao
83.27.225.62,3,0.333333333,0,0.333333333,0.333333333,0.333333333,0,0.666666667,2,3,3,0,Firefox,India
83.29.134.31,2,1,0,0,0,0.5,0,0.5,1,2,2,0,Safari,Guyana
83.31.1.109,5,0,0,0.2,0.8,0.2,0.2,0.6,4,5,5,0,Firefox,Chad
83.31.120.62,3,0.333333333,0,0,0.666666667,0.666666667,0,0.333333333,3,3,3,2,Bot,Bouvet Island (Bouvetoya)
83.31.250.48,1,0,0,1,0,0,1,0,1,1,1,0,Firefox,India
83.32.52.86,3,0.333333333,0,0.666666667,0,0.333333333,0,0.666666667,2,3,2,0,Bot,Egypt
83.33.100.69,2,0,0,0,1,0.5,0,0.5,2,2,2,0,Chrome,Zambia
83.33.222.60,9,0.222222222,0.111111111,0.333333333,0.333333333,0.888888889,0.111111111,0,5,9,8,0,Safari,Tajikistan
83.35.13.22,1,0,1,0,0,0,0,1,1,1,1,0,Chrome,Romania
83.35.50.31,5,0.2,0.2,0.2,0.4,0.2,0.4,0.4,4,5,5,0,Chrome,Belarus
83.36.206.165,4,0.75,0.25,0,0,0.5,0,0.5,3,4,4,0,Chrome,Poland
83.46.29.19,1,0,1,0,0,0,0,1,1,1,1,0,Firefox,USA
83.47.174.237,4,0.25,0,0.25,0.5,0.5,0,0.5,4,4,4,0,Edge,Syrian Arab Republic
83.48.141.218,3,0,0.666666667,0,0.333333333,0.666666667,0.333333333,0,2,3,3,0,Firefox,Madagascar
83.49.115.102,1,0,0,0,1,1,0,0,1,1,1,0,Bot,India
83.55.86.99,1,1,0,0,0,0,0,1,1,1,1,0,Bot,Germany
83.56.251.103,5,0,0.8,0.2,0,0.8,0.2,0,2,5,5,0,Chrome,Philippines
83.58.131.154,3,0.666666667,0,0.333333333,0,0,0.333333333,0.666666667,2,3,3,1,Safari,Belarus
83.58.145.229,1,1,0,0,0,0,0,1,1,1,1,0,Opera,USA
83.6.40.25,4,0.25,0.25,0.25,0.25,0.5,0.25,0.25,2,4,4,0,Chrome,Hong Kong
83.60.128.45,2,0,0,0.5,0.5,0.5,0.5,0,2,2,2,0,Chrome,Seychelles
83.60.235.49,1,0,0,1,0,1,0,0,1,1,1,0,Opera,France
83.61.156.57,5,0.6,0,0.2,0.2,0.6,0,0.4,4,5,5,0,Chrome,Algeria
83.63.11.189,4,0.25,0.5,0,0.25,0.75,0,0.25,3,4,4,0,Firefox,Holy See (Vatican City State)
83.7.139.126,2,1,0,0,0,0.5,0,0.5,2,2,2,0,Firefox,Nauru
83.70.125.124,3,0,0,0.333333333,0.666666667,0.666666667,0,0.333333333,3,3,3,0,Opera,Belgium
83.70.60.97,1,0,1,0,0,0,1,0,1,1,1,0,Opera,Liberia
83.74.11.1,1,0,0,0,1,0,1,0,1,1,1,0,Firefox,India
83.75.201.122,5,0.2,0.2,0.2,0.4,0.4,0.2,0.4,3,5,5,0,Edge,Myanmar
83.75.69.5,4,0,0,0.5,0.5,0.75,0,0.25,3,4,4,0,Bot,Trinidad and Tobago
83.79.145.20,3,0.666666667,0.333333333,0,0,0.333333333,0,0.666666667,2,3,3,0,Edge,Namibia
83.79.167.0,2,0,0.5,0.5,0,0.5,0,0.5,1,2,2,0,Bot,Burundi
83.8.13.36,1,0,0,1,0,1,0,0,1,1,1,0,Firefox,Cook Islands
83.82.212.36,3,0.333333333,0,0.333333333,0.333333333,0.333333333,0,0.666666667,2,3,3,0,Bot,Latvia
83.82.69.203,1,1,0,0,0,0,0,1,1,1,1,0,Safari,Germany
83.82.72.160,4,0.25,0.5,0,0.25,0.75,0,0.25,3,4,4,0,Safari,Myanmar
83.84.182.173,2,0,1,0,0,0.5,0,0.5,2,2,2,0,Edge,Iceland
83.84.235.28,1,0,1,0,0,1,0,0,1,1,1,0,Safari,USA
83.86.205.198,1,0,0,0,1,1,0,0,1,1,1,0,Opera,Brazil
83.89.30.13,3,0,0.333333333,0.666666667,0,0,0.666666667,0.333333333,3,3,3,0,Chrome,Tonga
83.9.165.28,3,0,0.666666667,0.333333333,0,0.333333333,0,0.666666667,3,3,3,0,Edge,Czech Republic
83.91.20.204,4,0.25,0.25,0.25,0.25,0,0.25,0.75,4,4,4,0,Safari,United Arab Emirates
83.93.138.0,2,0,0.5,0.5,0,0.5,0,0.5,1,2,2,0,Chrome,Yemen
83.93.234.33,1,1,0,0,0,0,1,0,1,1,1,0,Edge,Jamaica
83.97.98.169,3,0.333333333,0.333333333,0.333333333,0,0.333333333,0,0.666666667,3,3,3,0,Edge,Zambia
84.0.56.94,1,0,0,0,1,0,0,1,1,1,1,0,Opera,Slovakia (Slovak Republic)
84.100.202.206,1,0,0,0,1,0,1,0,1,1,1,0,Chrome,France
84.101.211.171,3,0,0.666666667,0.333333333,0,0,0,1,3,3,3,0,Firefox,Qatar
84.101.98.168,9,0.222222222,0.111111111,0.333333333,0.333333333,0.111111111,0.111111111,0.777777778,6,9,9,0,Opera,Jamaica
84.102.154.18,2,0,0.5,0,0.5,0,0,1,2,2,2,0,Edge,Saint Martin
84.103.3.221,5,0.6,0.2,0,0.2,0.4,0.2,0.4,4,5,5,0,Edge,Cambodia
84.103.85.177,1,0,1,0,0,1,0,0,1,1,1,0,Edge,Canada
84.104.251.59,6,0.166666667,0.166666667,0.5,0.166666667,0.833333333,0,0.166666667,5,6,6,0,Firefox,Uzbekistan
84.104.59.174,1,0,1,0,0,0,0,1,1,1,1,0,Opera,France
84.107.112.169,4,0.25,0.25,0.25,0.25,0.5,0.25,0.25,2,4,4,0,Safari,Faroe Islands
84.107.47.152,3,0.333333333,0,0.333333333,0.333333333,0.666666667,0,0.333333333,2,3,3,0,Bot,Cocos (Keeling) Islands
84.108.105.168,2,0,1,0,0,1,0,0,1,2,2,0,Chrome,United States Minor Outlying Islands
84.112.129.158,1,0,0,0,1,1,0,0,1,1,1,0,Opera,France
84.112.222.195,3,0,0.333333333,0,0.666666667,0.333333333,0,0.666666667,3,3,3,0,Firefox,Antarctica (the territory South of 60 deg S)
84.114.154.180,1,0,0,1,0,0,1,0,1,1,1,0,Chrome,France
84.114.227.182,2,0.5,0,0,0.5,1,0,0,2,2,2,0,Bot,New Caledonia
84.115.169.118,1,0,1,0,0,1,0,0,1,1,1,0,Bot,Germany
84.12.60.147,1,0,0,0,1,0,0,1,1,1,1,0,Edge,China
84.121.235.73,1,0,0,0,1,1,0,0,1,1,1,0,Chrome,Bhutan
84.125.86.169,7,0,0.428571429,0.142857143,0.428571429,0.571428571,0.285714286,0.142857143,4,7,7,0,Bot,Indonesia
84.127.218.106,1,0,1,0,0,0,0,1,1,1,1,0,Firefox,India
84.129.102.187,4,0.5,0.5,0,0,0,0,1,3,4,4,0,Edge,Mali
84.130.138.184,4,0.25,0.25,0.25,0.25,1,0,0,4,4,4,0,Chrome,Cape Verde
84.130.169.165,8,0.125,0.5,0.25,0.125,0.375,0.125,0.5,4,8,8,0,Opera,Djibouti
84.133.1.196,1,0,0,1,0,0,0,1,1,1,1,0,Opera,Kuwait
84.133.224.178,1,0,0,1,0,0,1,0,1,1,1,0,Edge,Slovenia
84.135.213.243,1,0,0,1,0,0,1,0,1,1,1,0,Opera,Brazil
84.136.166.25,3,0,0,0.666666667,0.333333333,0.333333333,0.333333333,0.333333333,2,3,3,0,Opera,Zambia
84.136.229.113,6,0.166666667,0,0.333333333,0.5,0.666666667,0.333333333,0,5,6,5,0,Bot,Nicaragua
84.137.183.8,4,0.25,0.25,0.25,0.25,0,0.25,0.75,4,4,4,0,Firefox,Brunei Darussalam
84.139.17.2,1,0,0,0,1,1,0,0,1,1,1,0,Opera,France
84.139.192.89,5,0.2,0.2,0.6,0,0.4,0.2,0.4,4,5,5,0,Chrome,Anguilla
84.141.223.56,3,0.666666667,0,0.333333333,0,0.333333333,0.333333333,0.333333333,1,3,3,0,Bot,Guernsey
84.141.3.0,1,1,0,0,0,0,1,0,1,1,1,0,Bot,Germany
84.142.16.44,1,0,0,0,1,1,0,0,1,1,1,0,Opera,USA
84.142.247.186,1,1,0,0,0,1,0,0,1,1,1,0,Chrome,Burkina Faso
84.143.189.0,3,0.333333333,0,0,0.666666667,0.333333333,0,0.666666667,2,3,3,0,Opera,United Kingdom
84.144.227.198,2,0,0,0.5,0.5,0.5,0.5,0,2,2,2,0,Safari,Poland
84.150.132.140,1,0,1,0,0,0,0,1,1,1,1,0,Opera,Canada
84.151.15.226,6,0.5,0.5,0,0,0.333333333,0.166666667,0.5,3,6,6,0,Bot,South Georgia and the South Sandwich Islands
84.153.124.54,6,0.166666667,0.333333333,0.166666667,0.333333333,0.5,0.166666667,0.333333333,3,6,6,0,Edge,Israel
84.154.157.219,3,0,0.333333333,0.333333333,0.333333333,0.666666667,0,0.333333333,3,3,3,0,Firefox,Saint Helena
84.159.226.15,1,0,0,1,0,1,0,0,1,1,1,0,Bot,India
84.16.38.187,1,0,0,1,0,0,0,1,1,1,1,0,Safari,Suriname
84.16.62.121,4,0,0.5,0.25,0.25,0.25,0.25,0.5,3,4,4,1,Opera,Puerto Rico
84.16.73.101,1,0,1,0,0,0,1,0,1,1,1,0,Safari,USA
84.162.112.35,4,0.5,0.25,0.25,0,0.75,0.25,0,4,4,4,0,Firefox,Romania
84.169.209.1,2,0,0.5,0.5,0,0,0,1,2,2,2,0,Chrome,Belize
84.171.195.24,1,0,1,0,0,1,0,0,1,1,1,0,Edge,China
84.171.62.181,7,0.142857143,0,0.285714286,0.571428571,0.571428571,0.285714286,0.142857143,3,7,7,0,Safari,Maldives
84.172.160.128,5,0.6,0.4,0,0,0.2,0.4,0.4,3,5,5,0,Bot,Anguilla
84.173.153.17,3,0.333333333,0.333333333,0,0.333333333,0.333333333,0.333333333,0.333333333,3,3,3,0,Firefox,Algeria
84.173.168.103,5,0.4,0.2,0.4,0,0.2,0,0.8,4,5,5,0,Edge,Saint Helena
84.173.189.216,6,0.5,0.333333333,0,0.166666667,0.333333333,0.333333333,0.333333333,5,6,6,0,Chrome,Somalia
84.175.172.85,4,0.5,0.5,0,0,0,0.25,0.75,3,4,4,0,Bot,Jamaica
84.176.110.148,5,0.6,0.2,0.2,0,0.6,0.2,0.2,5,5,5,1,Opera,Tanzania
84.176.180.211,1,0,0,1,0,0,0,1,1,1,1,0,Opera,USA
84.179.46.137,1,0,0,1,0,0,0,1,1,1,1,0,Safari,China
84.18.13.220,1,0,1,0,0,1,0,0,1,1,1,0,Firefox,USA
84.180.138.252,1,1,0,0,0,0,0,1,1,1,1,0,Opera,France
84.184.113.0,2,0.5,0,0.5,0,0,0,1,2,2,2,0,Opera,Netherlands Antilles
84.187.30.102,4,0.25,0,0.5,0.25,0,0.75,0.25,3,4,4,0,Firefox,Togo
84.188.114.129,2,1,0,0,0,0.5,0,0.5,2,2,2,0,Bot,British Virgin Islands
84.192.176.19,1,0,0,0,1,0,0,1,1,1,1,0,Bot,India
84.197.191.56,4,0.5,0.25,0.25,0,0.25,0.5,0.25,4,4,4,0,Safari,Cuba
84.200.85.113,1,1,0,0,0,0,0,1,1,1,1,0,Safari,Canada
84.203.148.2,3,0,0,0.666666667,0.333333333,0.333333333,0,0.666666667,3,3,3,0,Bot,Nepal
84.203.197.210,1,0,0,0,1,1,0,0,1,1,1,0,Bot,France
84.204.33.25,4,0,0.5,0.25,0.25,0.75,0,0.25,2,4,4,1,Opera,India
84.205.170.184,2,0,0.5,0.5,0,0.5,0,0.5,2,2,2,0,Firefox,Chile
84.205.219.39,3,1,0,0,0,1,0,0,3,3,3,0,Bot,Gabon
84.209.31.0,3,0.333333333,0,0.333333333,0.333333333,0.333333333,0,0.666666667,2,3,3,0,Bot,Barbados
84.21.88.83,2,0,0,0,1,0.5,0,0.5,1,2,2,0,Firefox,Papua New Guinea
84.210.97.176,1,1,0,0,0,1,0,0,1,1,1,0,Opera,China
84.213.168.174,4,0.25,0.5,0,0.25,0.25,0.25,0.5,3,4,4,0,Firefox,Tunisia
84.213.235.84,6,0.333333333,0.166666667,0.333333333,0.166666667,0.5,0.5,0,5,6,6,0,Firefox,Tokelau
84.216.154.68,4,0,0.5,0.5,0,0.25,0.5,0.25,3,4,4,0,Safari,Taiwan
84.216.220.227,5,0.6,0.2,0,0.2,0.2,0.4,0.4,4,5,5,0,Opera,Belgium
84.218.113.252,4,0.25,0.25,0,0.5,0,0.25,0.75,3,4,4,0,Firefox,American Samoa
84.22.154.35,2,0.5,0,0.5,0,0.5,0,0.5,2,2,2,0,Opera,New Caledonia
84.221.193.145,3,0,0.333333333,0.333333333,0.333333333,0,0.666666667,0.333333333,2,3,3,0,Safari,Micronesia
84.221.54.181,3,0.333333333,0.333333333,0,0.333333333,0,0.333333333,0.666666667,3,3,3,0,Edge,Dominican Republic
84.222.17.75,5,0.4,0.4,0.2,0,0.2,0.2,0.6,3,5,5,0,Edge,United States Virgin Islands
84.222.250.84,4,0.5,0,0.25,0.25,0.25,0.5,0.25,3,4,4,0,Opera,Chad
84.222.31.247,4,0.25,0,0.5,0.25,0.25,0,0.75,2,4,4,0,Edge,Mexico
84.227.224.18,1,0,1,0,0,0,0,1,1,1,1,0,Firefox,France
84.229.38.186,6,0.166666667,0.333333333,0.333333333,0.166666667,0.333333333,0.5,0.166666667,4,6,6,0,Firefox,Tajikistan
84.229.70.104,1,0,0,0,1,0,1,0,1,1,1,0,Edge,India
84.23.114.152,5,0.2,0.2,0.2,0.4,0.2,0.4,0.4,3,5,5,0,Edge,Romania
84.232.171.107,3,0.666666667,0,0.333333333,0,0.666666667,0,0.333333333,3,3,3,0,Safari,Philippines
84.237.120.184,1,0,0,1,0,0,0,1,1,1,1,0,Firefox,China
84.239.137.3,1,0,1,0,0,0,1,0,1,1,1,0,Edge,France
84.24.78.71,4,0.25,0.25,0.25,0.25,0.25,0.5,0.25,3,4,4,0,Firefox,Uruguay
84.240.111.88,5,0.4,0,0.4,0.2,0.2,0.8,0,4,5,5,0,Bot,Kazakhstan
84.240.252.119,2,0,0.5,0.5,0,0.5,0,0.5,2,2,2,0,Chrome,Ecuador
84.243.160.229,1,0,0,1,0,0,1,0,1,1,1,0,Chrome,Canada
84.245.168.233,2,0,0,0.5,0.5,0.5,0,0.5,2,2,2,0,Opera,Ethiopia
84.247.122.227,5,0.2,0.2,0.4,0.2,0.4,0.2,0.4,4,5,5,1,Bot,Spain
84.248.126.198,7,0.285714286,0.285714286,0.142857143,0.285714286,0.142857143,0,0.857142857,4,7,6,0,Opera,Vietnam
84.248.153.91,5,0.6,0,0.2,0.2,0.4,0,0.6,4,5,5,0,Bot,Paraguay
84.248.241.99,1,0,1,0,0,1,0,0,1,1,1,0,Safari,Luxembourg
84.249.29.220,3,0,0.333333333,0.333333333,0.333333333,0,0,1,3,3,3,0,Opera,Sri Lanka
84.251.134.80,1,1,0,0,0,1,0,0,1,1,1,0,Firefox,India
84.251.153.129,1,0,0,1,0,1,0,0,1,1,1,0,Chrome,Oman
84.254.234.43,1,0,0,0,1,0,0,1,1,1,1,0,Safari,China
84.255.212.219,4,0.5,0,0.25,0.25,0.5,0,0.5,4,4,4,1,Bot,United Kingdom
84.28.170.232,3,0,0,0.666666667,0.333333333,0.666666667,0,0.333333333,3,3,3,0,Safari,Gambia
84.28.242.233,4,0.25,0.5,0,0.25,0,0.25,0.75,2,4,4,0,Bot,Benin
84.28.38.60,3,0.666666667,0.333333333,0,0,1,0,0,3,3,3,0,Opera,Samoa
84.3.142.51,3,0,0,0.666666667,0.333333333,0.333333333,0,0.666666667,3,3,3,0,Firefox,Timor-Leste
84.33.157.99,1,0,0,1,0,0,0,1,1,1,1,0,Chrome,China
84.35.38.73,2,0.5,0.5,0,0,0,0.5,0.5,2,2,2,0,Firefox,Aruba
84.36.190.250,1,0,1,0,0,0,0,1,1,1,1,0,Safari,France
84.42.58.44,1,0,0,1,0,1,0,0,1,1,1,0,Chrome,France
84.44.149.174,4,0.5,0.25,0.25,0,0.75,0.25,0,4,4,4,0,Opera,Saint Barthelemy
84.44.47.81,1,1,0,0,0,0,0,1,1,1,1,0,Chrome,India
84.46.183.207,5,0.6,0.2,0,0.2,0.2,0.2,0.6,3,5,4,0,Safari,Togo
84.48.13.41,4,0,0.5,0,0.5,0,0.25,0.75,2,4,4,0,Bot,Antigua and Barbuda
84.50.23.88,4,0.75,0,0.25,0,0.25,0,0.75,3,4,4,0,Bot,Nepal
84.50.60.244,3,0,0.666666667,0.333333333,0,0.333333333,0,0.666666667,2,3,3,0,Safari,Cuba
84.53.211.254,1,0,0,0,1,0,0,1,1,1,1,0,Chrome,Canada
84.54.77.25,6,0.166666667,0.666666667,0,0.166666667,0.166666667,0.333333333,0.5,4,6,6,0,Firefox,Monaco
84.56.34.207,3,0.333333333,0.666666667,0,0,0.333333333,0.333333333,0.333333333,3,3,3,0,Opera,Martinique
84.57.165.176,1,0,0,1,0,0,1,0,1,1,1,0,Safari,Brunei Darussalam
84.58.55.47,1,0,0,0,1,1,0,0,1,1,1,0,Firefox,China
84.59.86.29,5,0.4,0.2,0.4,0,0.6,0,0.4,4,5,5,1,Chrome,Barbados
84.59.93.48,1,1,0,0,0,1,0,0,1,1,1,0,Bot,Brazil
84.60.19.30,1,1,0,0,0,1,0,0,1,1,1,0,Opera,Brazil
84.60.36.211,2,0,0,0.5,0.5,0.5,0,0.5,2,2,2,0,Opera,Turkmenistan
84.61.165.60,1,0,0,0,1,0,0,1,1,1,1,0,Firefox,Guernsey
84.62.70.222,5,0.2,0.2,0.2,0.4,0.6,0,0.4,3,5,5,0,Opera,Italy
84.63.19.50,1,0,0,0,1,1,0,0,1,1,1,0,Edge,USA
84.67.220.91,2,0,0.5,0.5,0,1,0,0,2,2,2,0,Opera,Netherlands Antilles
84.71.154.207,1,0,1,0,0,0,0,1,1,1,1,0,Safari,Germany
84.72.246.161,3,0.333333333,0.666666667,0,0,0.666666667,0,0.333333333,3,3,3,0,Firefox,Palau
