IP Address,Total_Requests,DELETE_Perc,GET_Perc,POST_Perc,PUT_Perc,4xx_Perc,5xx_Perc,Other_Perc,Unique_User_Agents,Unique_Sessions,Unique_Locations,Top_User_Agent,Top_Location,Label
69.18.93.167,2,0,0.5,0,0.5,1,0,0,2,2,2,Edge,Colombia,1
69.181.147.213,5,0.2,0.4,0.2,0.2,0,0.6,0.4,4,5,5,Opera,Cote d'Ivoire,-1
69.184.81.177,1,0,0,1,0,1,0,0,1,1,1,Opera,Lebanon,1
69.187.248.99,5,0.2,0.6,0.2,0,0.4,0.2,0.4,4,5,5,Safari,Jordan,-1
69.189.200.188,5,0.4,0.4,0.2,0,0.2,0.2,0.6,4,5,5,Edge,Dominican Republic,-1
69.19.204.149,3,0,0.333333333,0,0.666666667,0.333333333,0.333333333,0.333333333,3,3,3,Opera,Nicaragua,1
69.194.38.111,5,0.6,0.2,0.2,0,0.2,0.2,0.6,4,5,5,Bot,Cyprus,-1
69.197.83.95,4,0.25,0.5,0.25,0,0.5,0,0.5,4,4,4,Chrome,Canada,-1
69.198.54.160,1,0,0,1,0,1,0,0,1,1,1,Edge,China,1
69.20.33.227,1,0,0,0,1,0,0,1,1,1,1,Chrome,France,1
69.20.96.43,2,0,0.5,0.5,0,0.5,0.5,0,2,2,2,Opera,Andorra,1
69.200.102.72,6,0.333333333,0.5,0,0.166666667,0.166666667,0.166666667,0.666666667,3,6,6,Firefox,Samoa,-1
69.202.240.37,1,0,0,0,1,1,0,0,1,1,1,Bot,Malaysia,1
69.202.68.21,3,0,0.333333333,0,0.666666667,0,0.333333333,0.666666667,3,3,3,Edge,Croatia,1
69.204.154.160,2,0,0.5,0,0.5,0.5,0,0.5,2,2,2,Firefox,Gibraltar,1
69.205.120.28,4,0,0.5,0,0.5,1,0,0,3,4,4,Edge,Portugal,1
69.206.214.149,6,0.333333333,0.333333333,0.333333333,0,0.5,0.333333333,0.166666667,4,6,6,Edge,San Marino,-1
69.21.240.0,5,0.2,0.4,0.4,0,0.6,0,0.4,4,5,5,Chrome,Honduras,-1
69.211.136.166,3,0,0.666666667,0,0.333333333,0,0,1,2,3,3,Firefox,Czech Republic,1
69.214.102.78,1,0,0,0,1,1,0,0,1,1,1,Firefox,Canada,1
69.215.147.40,3,0.333333333,0.666666667,0,0,0,0.333333333,0.666666667,2,3,3,Edge,Puerto Rico,1
69.217.77.173,7,0,0.571428571,0,0.428571429,0.285714286,0.142857143,0.571428571,5,7,7,Chrome,Burkina Faso,-1
69.218.36.213,4,0.5,0.25,0,0.25,0.25,0.25,0.5,4,4,4,Chrome,Poland,-1
69.219.128.230,3,0.333333333,0.333333333,0.333333333,0,1,0,0,2,3,3,Bot,Anguilla,1
69.22.70.47,1,0,0,0,1,1,0,0,1,1,1,Opera,Germany,1
69.220.111.52,2,0.5,0,0,0.5,0.5,0,0.5,2,2,2,Opera,Afghanistan,1
69.221.132.50,4,0.25,0,0.5,0.25,0,0.5,0.5,3,4,4,Opera,Grenada,1
69.223.216.64,3,0.333333333,0,0.666666667,0,0,0.333333333,0.666666667,2,3,3,Safari,Papua New Guinea,1
69.225.189.222,3,0.666666667,0,0,0.333333333,0.333333333,0,0.666666667,3,3,3,Chrome,Cyprus,1
69.226.193.155,1,0,0,0,1,0,0,1,1,1,1,Edge,Bhutan,1
69.226.71.92,1,0,0,1,0,0,0,1,1,1,1,Edge,USA,1
69.228.39.120,2,1,0,0,0,1,0,0,2,2,2,Opera,Montenegro,1
69.23.240.253,4,0.25,0.5,0,0.25,0,0.5,0.5,3,4,4,Opera,Martinique,1
69.230.174.138,2,0,0.5,0.5,0,0,0.5,0.5,2,2,2,Bot,Rwanda,1
69.231.6.64,6,0.166666667,0.333333333,0.5,0,0.666666667,0,0.333333333,3,6,6,Opera,Namibia,-1
69.234.70.49,2,0.5,0,0,0.5,0.5,0,0.5,2,2,2,Bot,Syrian Arab Republic,1
69.235.117.143,2,0,0.5,0.5,0,0.5,0,0.5,2,2,2,Safari,Canada,1
69.235.204.28,3,0,0.333333333,0,0.666666667,0.333333333,0,0.666666667,3,3,3,Safari,Haiti,1
69.235.73.143,5,0.2,0.2,0.2,0.4,0.6,0.2,0.2,2,5,5,Chrome,Turkey,1
69.237.249.175,3,0,0.333333333,0.333333333,0.333333333,0,0,1,3,3,3,Opera,Bahrain,1
69.238.67.182,1,1,0,0,0,0,1,0,1,1,1,Edge,USA,1
69.239.53.130,1,1,0,0,0,0,1,0,1,1,1,Edge,China,1
69.243.26.198,1,0,1,0,0,0,0,1,1,1,1,Opera,Germany,1
69.250.200.243,1,0,0,0,1,0,0,1,1,1,1,Edge,China,1
69.250.60.7,2,0,0,0.5,0.5,0,0.5,0.5,2,2,2,Edge,Norway,1
69.26.188.179,4,0,0.5,0.25,0.25,0.5,0,0.5,4,4,4,Safari,Luxembourg,-1
69.28.21.101,5,0.6,0.2,0.2,0,0.6,0,0.4,3,5,5,Safari,Svalbard & Jan Mayen Islands,1
69.28.212.136,3,0.666666667,0,0,0.333333333,0.333333333,0,0.666666667,2,3,3,Firefox,Tanzania,1
69.30.130.80,6,0.666666667,0.166666667,0.166666667,0,0.5,0,0.5,4,6,6,Firefox,French Polynesia,-1
69.32.143.237,6,0.166666667,0.333333333,0.333333333,0.166666667,0.333333333,0.166666667,0.5,3,6,6,Bot,Honduras,-1
69.34.7.186,4,0.5,0,0.5,0,0.5,0.25,0.25,3,4,4,Bot,Netherlands,1
69.36.115.158,3,0,0.333333333,0.333333333,0.333333333,0.666666667,0,0.333333333,3,3,3,Chrome,Sudan,1
69.4.235.26,1,1,0,0,0,0,1,0,1,1,1,Opera,India,1
69.41.6.53,6,0,0.166666667,0.5,0.333333333,0.166666667,0.666666667,0.166666667,3,6,6,Edge,Uzbekistan,-1
69.42.178.9,1,0,1,0,0,0,0,1,1,1,1,Safari,Antarctica (the territory South of 60 deg S),1
69.43.60.238,3,0.666666667,0.333333333,0,0,0.333333333,0,0.666666667,3,3,3,Chrome,Indonesia,1
69.45.54.87,3,0.666666667,0.333333333,0,0,0.333333333,0.333333333,0.333333333,3,3,3,Bot,Tajikistan,1
69.45.71.23,1,0,1,0,0,0,0,1,1,1,1,Edge,Brazil,1
69.47.41.152,1,1,0,0,0,0,1,0,1,1,1,Bot,USA,1
69.51.244.89,1,0,0,1,0,0,1,0,1,1,1,Opera,China,1
69.51.251.184,1,0,0,0,1,0,0,1,1,1,1,Bot,China,1
69.56.180.28,1,1,0,0,0,0,1,0,1,1,1,Edge,China,1
69.58.141.87,2,0.5,0,0.5,0,0,0,1,2,2,2,Chrome,Saint Lucia,1
69.6.161.91,1,0,0,1,0,0,0,1,1,1,1,Firefox,Spain,1
69.6.60.76,4,0.25,0.5,0.25,0,0,0,1,4,4,4,Firefox,Belgium,-1
69.7.205.163,3,0.333333333,0.333333333,0.333333333,0,1,0,0,2,3,3,Safari,Indonesia,1
69.7.24.131,1,0,1,0,0,0,0,1,1,1,1,Firefox,USA,1
69.7.67.242,1,0,1,0,0,0,1,0,1,1,1,Firefox,USA,1
69.70.171.63,1,0,0,1,0,1,0,0,1,1,1,Safari,Gambia,1
69.70.76.84,3,0.333333333,0.666666667,0,0,0.333333333,0.333333333,0.333333333,3,3,3,Opera,Hungary,1
69.72.26.173,2,0,0.5,0,0.5,0,0.5,0.5,2,2,2,Opera,Liechtenstein,1
69.74.43.115,2,0.5,0,0.5,0,0,1,0,2,2,2,Firefox,Guinea,1
69.8.82.142,1,0,0,0,1,1,0,0,1,1,1,Safari,Germany,1
69.81.6.73,4,0.5,0,0,0.5,0,0.25,0.75,3,4,4,Firefox,Tokelau,1
69.82.2.49,4,0.5,0,0,0.5,0.25,0,0.75,3,4,3,Chrome,Sweden,1
69.83.154.235,6,0.5,0.333333333,0.166666667,0,0.333333333,0,0.666666667,3,6,6,Safari,Cote d'Ivoire,-1
69.83.55.114,1,0,0,1,0,1,0,0,1,1,1,Safari,Germany,1
69.84.230.9,4,0,0,0.5,0.5,0,0,1,3,4,4,Opera,Holy See (Vatican City State),1
69.84.99.159,2,0.5,0.5,0,0,0,0.5,0.5,2,2,2,Opera,Montenegro,1
69.85.109.69,5,0,0.6,0.2,0.2,0.4,0,0.6,4,5,5,Firefox,Hungary,-1
69.85.179.229,3,0.333333333,0.333333333,0.333333333,0,0.333333333,0.333333333,0.333333333,2,3,3,Edge,Finland,1
69.85.59.64,2,0.5,0.5,0,0,1,0,0,2,2,2,Opera,Reunion,1
69.87.80.246,2,0.5,0,0.5,0,0,0.5,0.5,2,2,2,Opera,Gibraltar,1
69.88.21.252,5,0.2,0.2,0.2,0.4,0.4,0.6,0,4,5,5,Opera,Bermuda,-1
69.88.248.25,1,0,0,0,1,1,0,0,1,1,1,Chrome,Brazil,1
69.92.214.226,1,0,0,1,0,1,0,0,1,1,1,Edge,Singapore,1
69.98.198.101,5,0,0.2,0.2,0.6,0.2,0.2,0.6,4,5,5,Opera,Kenya,-1
7.1.18.50,5,0,0.2,0.4,0.4,0.6,0.2,0.2,2,5,5,Safari,Saint Lucia,1
7.1.43.17,1,0,1,0,0,0,0,1,1,1,1,Safari,Brazil,1
7.10.1.224,2,0.5,0.5,0,0,0.5,0.5,0,1,2,2,Opera,United Arab Emirates,1
7.10.7.72,1,0,0,1,0,0,0,1,1,1,1,Chrome,China,1
7.10.77.65,6,0.666666667,0.166666667,0,0.166666667,0.166666667,0.333333333,0.5,3,6,5,Firefox,Kenya,1
7.103.5.67,3,0,0,0,1,0.666666667,0.333333333,0,3,3,3,Chrome,Gabon,1
7.104.196.224,2,0.5,0,0,0.5,0.5,0.5,0,2,2,2,Safari,Andorra,1
7.108.41.247,3,0,0.333333333,0.333333333,0.333333333,0,0.333333333,0.666666667,3,3,3,Bot,Afghanistan,1
7.109.16.112,5,0.4,0.2,0.2,0.2,0.2,0.2,0.6,3,5,5,Edge,Ghana,1
7.109.228.202,3,0.666666667,0.333333333,0,0,1,0,0,2,3,3,Edge,New Caledonia,1
7.109.32.17,2,0.5,0,0,0.5,0.5,0.5,0,1,2,2,Bot,Italy,1
7.110.118.123,1,1,0,0,0,0,1,0,1,1,1,Bot,Cayman Islands,1
7.110.251.241,3,0,0,0.333333333,0.666666667,0.333333333,0,0.666666667,2,3,3,Safari,Korea,1
7.112.126.135,2,0,0.5,0,0.5,1,0,0,2,2,2,Opera,Morocco,1
7.113.42.201,1,0,1,0,0,0,0,1,1,1,1,Firefox,France,1
7.113.54.42,2,0,0,0,1,1,0,0,2,2,2,Safari,Tanzania,1
7.113.6.24,1,0,0,0,1,1,0,0,1,1,1,Safari,USA,1
7.114.15.113,1,0,0,1,0,1,0,0,1,1,1,Firefox,Tanzania,1
7.116.27.76,2,0,0.5,0.5,0,0.5,0,0.5,1,2,2,Edge,Madagascar,1
7.118.246.235,1,0,1,0,0,0,0,1,1,1,1,Edge,France,1
7.118.59.75,1,0,0,0,1,0,1,0,1,1,1,Opera,Brazil,1
7.120.243.106,5,0.6,0,0,0.4,0.4,0.2,0.4,4,5,5,Firefox,United Arab Emirates,-1
7.120.71.74,4,0.25,0.25,0.25,0.25,0.25,0.25,0.5,4,4,4,Firefox,Monaco,-1
7.120.72.111,1,0,0,0,1,0,0,1,1,1,1,Firefox,Eritrea,1
7.121.175.95,1,0,0,1,0,0,0,1,1,1,1,Bot,Canada,1
7.122.116.177,3,0.333333333,0,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,2,3,3,Opera,Belgium,1
7.125.11.78,1,1,0,0,0,1,0,0,1,1,1,Opera,Isle of Man,1
7.125.28.173,3,0.333333333,0,0.666666667,0,0.666666667,0.333333333,0,3,3,3,Edge,Japan,1
7.128.2.24,2,0.5,0.5,0,0,0,0.5,0.5,2,2,2,Chrome,Tajikistan,1
7.128.99.212,2,1,0,0,0,0.5,0,0.5,2,2,2,Opera,United States Minor Outlying Islands,1
7.129.156.80,4,0,0.5,0.25,0.25,0.5,0,0.5,3,4,4,Bot,Norway,1
7.129.172.202,3,0,1,0,0,1,0,0,2,3,3,Safari,Honduras,1
7.132.41.211,2,0.5,0.5,0,0,0.5,0,0.5,2,2,2,Firefox,British Virgin Islands,1
7.135.162.40,6,0,0.333333333,0.166666667,0.5,0.333333333,0.166666667,0.5,4,6,6,Edge,Lesotho,-1
7.135.243.248,1,0,1,0,0,0,1,0,1,1,1,Firefox,Kenya,1
7.137.160.232,2,0.5,0,0.5,0,0.5,0,0.5,2,2,2,Safari,Ecuador,1
7.139.89.24,11,0.272727273,0.181818182,0.272727273,0.272727273,0.363636364,0.181818182,0.454545455,5,11,11,Edge,Timor-Leste,-1
7.14.60.67,2,0,0.5,0,0.5,0,0,1,2,2,2,Edge,Tonga,1
7.143.195.250,3,0,0.333333333,0,0.666666667,0,0.666666667,0.333333333,1,3,3,Edge,Heard Island and McDonald Islands,1
7.148.235.220,1,0,1,0,0,1,0,0,1,1,1,Safari,India,1
7.149.145.163,3,0,0.333333333,0.333333333,0.333333333,0.666666667,0,0.333333333,2,3,3,Opera,Iraq,1
7.149.38.43,1,0,0,0,1,1,0,0,1,1,1,Bot,Anguilla,1
7.15.170.34,2,0.5,0.5,0,0,0,0.5,0.5,2,2,2,Opera,Norfolk Island,1
7.150.233.84,5,0.2,0.2,0.6,0,0.2,0.2,0.6,3,5,5,Edge,Saint Lucia,1
7.150.253.18,1,0,0,1,0,1,0,0,1,1,1,Firefox,Afghanistan,1
7.150.51.240,1,1,0,0,0,0,0,1,1,1,1,Firefox,India,1
7.154.173.73,3,0.333333333,0,0,0.666666667,0,0.666666667,0.333333333,2,3,3,Opera,Madagascar,1
7.155.149.59,4,0.5,0,0.25,0.25,0.25,0.25,0.5,3,4,4,Edge,Romania,1
7.155.188.97,1,1,0,0,0,1,0,0,1,1,1,Firefox,Brazil,1
7.156.184.71,3,0.666666667,0,0.333333333,0,0,0,1,3,3,3,Firefox,Netherlands Antilles,1
7.159.174.189,1,0,1,0,0,0,1,0,1,1,1,Opera,Canada,1
7.161.195.84,6,0.333333333,0.166666667,0.166666667,0.333333333,0.5,0.333333333,0.166666667,4,6,6,Chrome,Iraq,-1
7.162.145.124,2,0.5,0,0.5,0,0.5,0,0.5,2,2,2,Safari,Bulgaria,1
7.164.182.0,1,0,0,1,0,0,0,1,1,1,1,Firefox,USA,1
7.165.187.156,4,0.25,0.75,0,0,0.5,0,0.5,2,4,4,Opera,Mexico,1
7.165.230.106,1,0,1,0,0,1,0,0,1,1,1,Safari,France,1
7.165.247.28,4,0.5,0.25,0,0.25,0,0.5,0.5,3,4,4,Firefox,Benin,1
7.168.119.166,1,0,1,0,0,1,0,0,1,1,1,Edge,Vietnam,1
7.169.38.32,2,0,0.5,0.5,0,0,0,1,2,2,2,Chrome,Seychelles,1
7.17.119.69,1,0,1,0,0,0,1,0,1,1,1,Bot,Germany,1
7.17.83.215,3,0,0.333333333,0.333333333,0.333333333,0.333333333,0.666666667,0,2,3,3,Bot,Benin,1
7.170.9.76,3,0.333333333,0,0.666666667,0,0.333333333,0.333333333,0.333333333,2,3,3,Opera,Liberia,1
7.175.249.39,2,1,0,0,0,1,0,0,2,2,2,Opera,Paraguay,1
7.176.194.232,5,0.2,0.4,0,0.4,0.2,0.2,0.6,3,5,5,Firefox,Montserrat,1
7.176.63.89,4,0.25,0.5,0,0.25,0.5,0,0.5,3,4,4,Safari,Belgium,1
7.178.134.46,1,0,0,0,1,0,0,1,1,1,1,Firefox,France,1
7.179.103.74,2,0,0,1,0,1,0,0,2,2,2,Firefox,Turks and Caicos Islands,1
7.18.49.113,2,0,0,0,1,0,0.5,0.5,2,2,2,Firefox,Bahrain,1
7.181.67.46,6,0.166666667,0.5,0.166666667,0.166666667,0.166666667,0.333333333,0.5,5,6,6,Edge,Bangladesh,-1
7.182.203.155,1,0,1,0,0,1,0,0,1,1,1,Safari,Canada,1
7.183.144.132,5,0.4,0.2,0.2,0.2,0.2,0.4,0.4,4,5,5,Opera,Lebanon,-1
7.184.168.129,5,0.2,0.4,0.4,0,0,0.6,0.4,3,5,5,Opera,Guam,1
7.185.160.74,1,0,0,1,0,0,1,0,1,1,1,Opera,USA,1
7.187.213.72,1,0,0,1,0,1,0,0,1,1,1,Opera,France,1
7.189.119.40,1,1,0,0,0,0,0,1,1,1,1,Opera,USA,1
7.189.147.84,4,0,0,0.5,0.5,0.5,0.25,0.25,4,4,4,Bot,Colombia,-1
7.19.139.74,5,0.2,0,0.6,0.2,0.4,0,0.6,3,5,5,Safari,Guatemala,1
7.192.191.231,6,0.5,0,0.166666667,0.333333333,0.333333333,0.333333333,0.333333333,4,6,6,Bot,Anguilla,-1
7.195.87.63,1,0,0,1,0,0,0,1,1,1,1,Chrome,France,1
7.196.100.69,1,0,1,0,0,0,1,0,1,1,1,Firefox,India,1
7.196.64.176,2,0,0.5,0,0.5,0.5,0,0.5,2,2,2,Opera,Georgia,1
7.198.248.66,2,0.5,0,0,0.5,0,0.5,0.5,2,2,2,Bot,Ireland,1
7.199.126.98,3,0.666666667,0,0,0.333333333,0,0.666666667,0.333333333,3,3,3,Bot,Canada,1
7.201.13.130,5,0.2,0,0.2,0.6,0.6,0.2,0.2,4,5,5,Safari,Ecuador,-1
7.203.135.230,2,0.5,0.5,0,0,0,0.5,0.5,2,2,2,Opera,Syrian Arab Republic,1
7.203.154.12,2,0.5,0,0.5,0,1,0,0,1,2,2,Edge,San Marino,1
7.205.110.216,1,1,0,0,0,0,1,0,1,1,1,Chrome,China,1
7.205.75.172,1,1,0,0,0,0,0,1,1,1,1,Safari,Brazil,1
7.206.162.179,6,0.166666667,0.5,0,0.333333333,0.166666667,0.166666667,0.666666667,4,6,6,Bot,Palau,-1
7.209.208.168,1,0,1,0,0,0,1,0,1,1,1,Safari,Iraq,1
7.209.72.243,1,0,0,0,1,0,0,1,1,1,1,Opera,Netherlands Antilles,1
7.211.239.172,2,0.5,0,0.5,0,0,0,1,2,2,2,Safari,Svalbard & Jan Mayen Islands,1
7.212.169.2,1,0,0,1,0,0,0,1,1,1,1,Firefox,India,1
7.214.81.88,6,0.333333333,0.333333333,0,0.333333333,0.333333333,0.5,0.166666667,5,6,6,Bot,Ethiopia,-1
7.216.146.141,7,0.142857143,0.428571429,0.428571429,0,0.428571429,0,0.571428571,5,7,6,Chrome,Kyrgyz Republic,-1
7.216.154.50,3,0.666666667,0,0.333333333,0,0.333333333,0,0.666666667,2,3,3,Bot,Turkey,1
7.217.216.184,3,0.666666667,0.333333333,0,0,0,0.333333333,0.666666667,2,3,3,Bot,Kazakhstan,1
7.218.194.121,3,0,0.333333333,0.666666667,0,0.666666667,0,0.333333333,2,3,3,Bot,Macao,1
7.220.18.220,4,0.25,0.5,0.25,0,0.5,0.25,0.25,2,4,4,Opera,Sao Tome and Principe,1
7.221.127.160,2,0,0.5,0.5,0,0,0,1,2,2,2,Bot,Botswana,1
7.224.146.36,5,0,0.2,0.2,0.6,0,0.2,0.8,3,5,4,Edge,Vanuatu,1
7.225.123.232,5,0,0.2,0.4,0.4,0.2,0.2,0.6,4,5,5,Firefox,Cameroon,-1
7.227.84.95,3,0.333333333,0.333333333,0.333333333,0,0,0.333333333,0.666666667,2,3,3,Edge,Marshall Islands,1
7.23.22.33,2,0.5,0,0,0.5,0.5,0,0.5,2,2,2,Opera,Iraq,1
7.232.140.131,1,0,0,0,1,0,0,1,1,1,1,Chrome,Vanuatu,1
7.232.225.143,2,0.5,0,0,0.5,0.5,0.5,0,2,2,2,Edge,India,1
7.233.54.96,3,0.333333333,0.333333333,0.333333333,0,0.333333333,0.666666667,0,3,3,3,Edge,Gambia,1
7.234.145.36,3,0,0.333333333,0.666666667,0,0.666666667,0,0.333333333,2,3,3,Chrome,Myanmar,1
7.234.98.52,3,0,0,1,0,0,0,1,3,3,3,Bot,Gambia,1
7.237.210.57,6,0.333333333,0.333333333,0,0.333333333,0.166666667,0.166666667,0.666666667,4,6,6,Firefox,Uruguay,-1
7.237.59.228,2,0,0,0.5,0.5,0,1,0,1,2,2,Chrome,South Georgia and the South Sandwich Islands,1
7.238.98.53,5,0,0,0.6,0.4,0.4,0,0.6,4,5,5,Chrome,Turkey,-1
7.24.171.209,3,0,0.666666667,0,0.333333333,0.333333333,0.333333333,0.333333333,3,3,3,Opera,Australia,1
7.24.81.34,1,0,1,0,0,0,0,1,1,1,1,Edge,USA,1
7.242.153.52,3,0,0,1,0,0.333333333,0,0.666666667,3,3,3,Bot,Jamaica,1
7.245.206.20,1,0,0,1,0,1,0,0,1,1,1,Bot,India,1
7.247.173.205,1,0,1,0,0,1,0,0,1,1,1,Chrome,Liechtenstein,1
7.247.224.73,2,0,0.5,0,0.5,0.5,0,0.5,2,2,2,Chrome,Malawi,1
7.248.198.45,2,0,0,0,1,0.5,0,0.5,2,2,2,Firefox,Tokelau,1
7.252.1.95,3,0.333333333,0.666666667,0,0,0.333333333,0.333333333,0.333333333,3,3,3,Opera,Kyrgyz Republic,1
7.252.39.220,2,0.5,0.5,0,0,0,0.5,0.5,2,2,2,Chrome,British Virgin Islands,1
7.252.40.135,1,0,0,0,1,0,0,1,1,1,1,Firefox,USA,1
7.33.186.184,1,1,0,0,0,0,1,0,1,1,1,Opera,USA,1
7.33.251.65,2,0.5,0,0.5,0,0.5,0,0.5,2,2,2,Opera,Denmark,1
7.35.10.153,5,0.4,0.2,0.2,0.2,0.4,0.4,0.2,4,5,5,Safari,Samoa,-1
7.35.71.236,4,0.5,0,0.25,0.25,0.25,0.5,0.25,3,4,4,Safari,Angola,1
7.38.48.45,2,0.5,0.5,0,0,0,0,1,2,2,2,Bot,Cuba,1
7.41.161.217,2,0.5,0,0.5,0,0.5,0.5,0,2,2,2,Firefox,Gabon,1
7.41.92.47,2,0,0.5,0,0.5,1,0,0,1,2,2,Chrome,Swaziland,1
7.43.29.190,2,0,0,0.5,0.5,0.5,0,0.5,2,2,2,Opera,Bouvet Island (Bouvetoya),1
7.45.111.113,2,0,0.5,0.5,0,0.5,0,0.5,2,2,2,Edge,Gambia,1
7.46.228.128,1,0,0,1,0,0,0,1,1,1,1,Safari,Canada,1
7.50.232.14,1,0,0,0,1,0,1,0,1,1,1,Opera,USA,1
7.50.75.123,3,0.333333333,0,0.666666667,0,0.333333333,0,0.666666667,1,3,3,Opera,Burundi,1
7.51.1.246,4,0.25,0,0.25,0.5,0.25,0.25,0.5,4,4,4,Safari,Trinidad and Tobago,-1
7.51.244.144,1,0,0,1,0,0,1,0,1,1,1,Chrome,China,1
7.51.41.18,4,0,0.25,0.5,0.25,0.75,0,0.25,3,4,4,Opera,Iran,1
7.54.181.160,1,1,0,0,0,0,0,1,1,1,1,Edge,Rwanda,1
7.55.241.218,2,0,0.5,0.5,0,0.5,0,0.5,2,2,2,Opera,Oman,1
7.56.79.169,5,0.2,0,0.2,0.6,0.2,0.4,0.4,4,5,5,Opera,New Caledonia,-1
7.58.154.63,1,0,0,1,0,1,0,0,1,1,1,Firefox,USA,1
7.59.169.202,2,0,0,1,0,1,0,0,2,2,2,Edge,Thailand,1
7.60.108.239,1,0,0,0,1,0,0,1,1,1,1,Safari,Germany,1
7.66.20.32,2,0.5,0,0,0.5,1,0,0,2,2,2,Firefox,Saint Pierre and Miquelon,1
7.66.234.103,3,0.333333333,0.333333333,0,0.333333333,1,0,0,3,3,3,Opera,Norfolk Island,1
7.70.223.65,2,0,0,0.5,0.5,0,0.5,0.5,2,2,2,Bot,Heard Island and McDonald Islands,1
7.70.248.181,5,0,0.6,0.2,0.2,0.4,0,0.6,3,5,5,Opera,United Arab Emirates,1
7.71.96.190,6,0.333333333,0.166666667,0.333333333,0.166666667,0.5,0,0.5,5,6,6,Chrome,Bhutan,-1
7.74.114.95,3,0.333333333,0.333333333,0,0.333333333,0.333333333,0,0.666666667,2,3,3,Firefox,Saint Lucia,1
7.74.146.88,9,0.222222222,0,0.333333333,0.444444444,0.444444444,0.222222222,0.333333333,4,9,9,Edge,Tajikistan,-1
7.75.182.194,1,1,0,0,0,1,0,0,1,1,1,Bot,USA,1
7.79.212.10,3,0.333333333,0,0,0.666666667,0.666666667,0,0.333333333,2,3,3,Chrome,Senegal,1
7.8.85.177,5,0.2,0.4,0.2,0.2,0.2,0.2,0.6,2,5,5,Opera,Guadeloupe,1
7.81.169.139,2,0.5,0.5,0,0,0,0.5,0.5,2,2,2,Bot,Philippines,1
7.81.223.32,1,1,0,0,0,0,0,1,1,1,1,Firefox,Brazil,1
7.82.172.42,1,0,1,0,0,0,1,0,1,1,1,Opera,Canada,1
7.82.74.241,5,0,0.2,0.2,0.6,0.8,0,0.2,3,5,5,Firefox,Tunisia,1
7.84.168.196,6,0.333333333,0.166666667,0.333333333,0.166666667,0.5,0.166666667,0.333333333,3,6,6,Firefox,Saudi Arabia,-1
7.84.173.192,1,0,0,0,1,1,0,0,1,1,1,Firefox,China,1
7.85.228.62,4,0,0,0.5,0.5,0.25,0.75,0,4,4,4,Bot,India,-1
7.85.23.243,2,0,0,0,1,0,0,1,2,2,2,Bot,Japan,1
7.86.255.102,3,0.333333333,0.333333333,0.333333333,0,0.333333333,0,0.666666667,3,3,3,Opera,Tunisia,1
7.87.248.222,6,0.166666667,0.333333333,0.166666667,0.333333333,0.333333333,0.166666667,0.5,5,6,6,Chrome,Zimbabwe,-1
7.88.161.148,4,0,0.25,0.75,0,0.5,0.25,0.25,3,4,4,Edge,Saint Pierre and Miquelon,1
7.9.230.75,5,0,0,0.4,0.6,0,0,1,5,5,5,Firefox,Slovenia,-1
7.9.31.199,1,0,0,1,0,0,0,1,1,1,1,Bot,China,1
7.91.31.68,1,0,0,1,0,0,1,0,1,1,1,Safari,China,1
7.91.67.25,4,0,0,0.5,0.5,0.25,0,0.75,3,4,4,Firefox,Kenya,1
7.93.237.120,3,0.333333333,0,0.666666667,0,0.333333333,0.333333333,0.333333333,2,3,3,Firefox,Malaysia,1
7.95.228.71,1,1,0,0,0,0,1,0,1,1,1,Bot,Germany,1
7.98.179.164,3,0.666666667,0,0,0.333333333,0.333333333,0,0.666666667,2,3,3,Firefox,Serbia,1
70.0.72.19,3,0.333333333,0.333333333,0,0.333333333,0.666666667,0,0.333333333,2,3,3,Opera,Finland,1
70.103.202.70,1,0,0,0,1,0,0,1,1,1,1,Opera,Germany,1
70.103.37.136,2,1,0,0,0,0,0.5,0.5,2,2,2,Opera,Bermuda,1
70.106.42.176,5,0.4,0.2,0.2,0.2,0.2,0.6,0.2,5,5,5,Bot,Brazil,-1
70.108.195.222,1,0,1,0,0,1,0,0,1,1,1,Bot,Canada,1
70.109.227.208,2,0,0,0.5,0.5,0.5,0,0.5,2,2,2,Edge,Bermuda,1
70.110.123.228,3,0.333333333,0,0.666666667,0,0,0,1,3,3,3,Opera,Uruguay,1
70.110.59.58,1,0,0,1,0,0,0,1,1,1,1,Chrome,China,1
70.112.178.230,5,0.6,0.4,0,0,0.6,0.2,0.2,3,5,5,Opera,Ethiopia,1
70.113.120.231,2,0,0.5,0,0.5,0.5,0,0.5,2,2,2,Chrome,Kenya,1
70.113.53.252,9,0.444444444,0.222222222,0.111111111,0.222222222,0.555555556,0.333333333,0.111111111,5,9,9,Safari,United States of America,-1
70.114.32.190,4,0.25,0.5,0,0.25,0.5,0,0.5,3,4,4,Chrome,Mozambique,1
70.120.111.20,4,0,0.25,0.75,0,0.75,0.25,0,4,4,4,Opera,Australia,-1
70.120.247.196,2,0,0.5,0,0.5,0.5,0.5,0,1,2,2,Safari,Jersey,1
70.121.201.204,1,0,0,0,1,0,1,0,1,1,1,Bot,Niger,1
70.124.40.28,1,0,0,0,1,0,0,1,1,1,1,Bot,China,1
70.129.199.84,3,0.333333333,0.333333333,0.333333333,0,0.666666667,0,0.333333333,3,3,3,Edge,Montenegro,1
